2.459996551393596462e+02	6.062370256618366682e+01
2.469996537374871366e+02	3.433289625908888354e+01
2.479996523356145985e+02	2.315380709636567502e+01
4.924993095777830376e+02	2.786128427873171631e+01
7.384989647171427123e+02	1.305885900200364347e+01
1.474997932238030444e+03	1.279805494999984994e+01
1.475997930836157821e+03	1.296300182835785719e+01
1.476997929434285425e+03	1.555064473697721716e+01
1.479997925228667782e+03	1.590266865723864598e+01
1.484997918219305120e+03	1.087902969380799156e+01
1.486997915415560101e+03	1.473717586610701780e+01
1.720997587377390118e+03	1.434446254805493126e+01
1.722997584573645099e+03	2.106844304604542018e+01
1.725497581068963655e+03	1.055038168480254335e+01
1.726997578966155061e+03	1.689148837453287300e+01
1.728997576162409814e+03	1.243387876502732503e+01
1.967497241815813595e+03	1.374469135990388757e+01
1.968997239713004774e+03	1.032019176905385827e+01
1.974997231301769489e+03	1.297108762935399717e+01
3.204495507699504287e+03	1.169084843984155420e+01
