1.079998533391358251e+02	2.062781339469030684e+01
1.099998506231938933e+02	1.927945784883499130e+02
2.194997019253732731e+02	7.288238136767719766e+01
4.379994052087175191e+02	3.267533192122502328e+01
4.389994038507465461e+02	2.127569295529449533e+01
5.474992565108968847e+02	3.761066270825914160e+01
5.489992544739404821e+02	3.000876490176815281e+01
5.504992524369839657e+02	4.000518464541763564e+01
5.519992504000275630e+02	2.359548899995391835e+01
6.574991071340907638e+02	4.803818463728462262e+01
6.599991037391633881e+02	5.532955443120670935e+01
6.609991023811924151e+02	3.447327085749380160e+01
6.634990989862650395e+02	2.095722040966031940e+01
7.669989584362701862e+02	4.897372349565003447e+01
7.679989570782992132e+02	5.872447482028452725e+01
7.699989543623572672e+02	4.194795162750060058e+01
7.709989530043862942e+02	3.125107180757173708e+01
7.729989502884443482e+02	2.168244299954113075e+01
8.764988097384496086e+02	2.000909549120147091e+01
8.774988083804786356e+02	2.241726112858216169e+01
