1.954997352226224336e+02	9.031484920908131642e+01
3.899994717996048621e+02	8.935590882470158647e+01
3.929994677365249345e+02	2.313169534114285497e+01
5.849992076994072931e+02	4.677409394047352009e+01
5.864992056678673862e+02	3.963242332843613269e+01
5.879992036363273655e+02	2.087240175015743660e+01
7.799989435992097242e+02	5.223702359173545773e+01
7.809989422448497862e+02	6.027179503570857122e+01
9.749986794990121552e+02	3.860726814739386725e+01
9.774986761131121966e+02	3.141723113150956692e+01
9.789986740815722897e+02	2.070728820683179094e+01
1.169998415398814586e+03	3.642642504317517194e+01
1.170998414044454648e+03	3.407748169682422201e+01
1.172498412012914741e+03	3.706495603901545621e+01
1.174998408627014669e+03	2.464669949411248240e+01
1.179498402532394721e+03	2.179677157566489498e+01
1.364998151298617131e+03	3.045679940580663470e+01
1.366498149267076997e+03	2.020880267886296977e+01
1.367998147235537090e+03	2.164966763262149740e+01
1.372498141140917141e+03	2.126533886156259356e+01
