4.299994159615388156e+01	1.536257861481117537e+01
1.094998512739267369e+02	2.072504599414900994e+01
1.464998010194545088e+02	3.016300270414160423e+01
1.894997426156083691e+02	1.872760925681379263e+01
1.944997358244634995e+02	3.852724661907517856e+01
2.289996889655637062e+02	1.679762460257715162e+01
2.464996651965565491e+02	2.563851747161632133e+01
2.929996020389090177e+02	1.727253538734577987e+01
3.359995436350628779e+02	1.490367431181224234e+01
3.384995402394904431e+02	1.913629345883564525e+01
3.839994784400718686e+02	1.576801719218459219e+01
3.889994716489269990e+02	2.239558115662794080e+01
4.929993303931130981e+02	1.569985763537302503e+01
5.304992794595264058e+02	1.683300585754408019e+01
5.329992760639539711e+02	1.484971284214242004e+01
1.211498354505591351e+03	1.735386932901379708e+01
1.360498152129473283e+03	1.665929497350931854e+01
1.744497630569545208e+03	1.658436463397630334e+01
1.938997366394008623e+03	1.464960643618312730e+01
2.133497102218472264e+03	1.418584019666119822e+01
