0.0	-26.13480
2e-05	-27.20835
5e-05	-28.33612
7e-05	-31.08058
9e-05	-32.03272
0.00011	-32.17153
0.00014	-33.68440
0.00016	-33.49433
0.00018	-34.80407
0.0002	-39.52748
0.00023	-39.55262
0.00025	-45.80281
0.00027	-49.32464
0.00029	-44.07392
0.00032	-54.05073
0.00034	-48.58180
0.00036	-44.46388
0.00039	-40.28781
0.00041	-45.01264
0.00043	-48.94528
0.00045	-38.85157
0.00048	-30.80036
0.0005	-27.70876
0.00052	-26.84527
0.00054	-26.19950
0.00057	-27.51142
0.00059	-29.89349
0.00061	-35.95559
0.00063	-45.25194
0.00066	-32.13930
0.00068	-27.61908
0.0007	-25.22771
0.00073	-24.10788
0.00075	-23.71291
0.00077	-24.28406
0.00079	-26.28652
0.00082	-27.94370
0.00084	-30.13700
0.00086	-33.07831
0.00088	-35.50174
0.00091	-38.85157
0.00093	-36.90408
0.00095	-35.43880
0.00098	-36.17464
0.001	-36.94128
0.00102	-38.85157
0.00104	-42.59687
0.00107	-46.78717
0.00109	-56.86704
0.00111	-71.22415
0.00113	-52.69273
0.00116	-53.28383
0.00118	-78.26780
0.0012	-43.66023
0.00122	-45.95932
0.00125	-52.80777
0.00127	-52.92436
0.00129	-55.19150
0.00132	-63.86461
0.00134	-59.42764
0.00136	-42.38501
0.00138	-45.49801
0.00141	-73.40704
0.00143	-47.96357
0.00145	-39.73066
0.00147	-45.49801
0.0015	-57.43995
0.00152	-65.70002
0.00154	-58.05332
0.00156	-49.40254
0.00159	-42.96188
0.00161	-40.56623
0.00163	-39.11087
0.00166	-45.30060
0.00168	-54.89196
0.0017	-51.32120
0.00172	-60.76657
0.00175	-56.68417
0.00177	-48.58180
0.00179	-46.90376
0.00181	-58.94496
0.00184	-44.59785
0.00186	-42.66866
0.00188	-43.18848
0.0019	-50.66357
0.00193	-61.06104
0.00195	-55.50174
0.00197	-50.48448
0.002	-53.16235
0.00202	-57.24475
0.00204	-67.38644
0.00206	-56.86704
0.00209	-48.03013
0.00211	-62.35020
0.00213	-54.05073
0.00215	-51.32120
0.00218	-45.49801
0.0022	-45.44824
0.00222	-51.22415
0.00224	-50.57356
0.00227	-51.82341
0.00229	-48.30159
0.00231	-53.40704
0.00234	-50.93934
0.00236	-51.41935
0.00238	-67.38644
0.0024	-46.28106
0.00243	-46.84527
0.00245	-67.38644
0.00247	-47.70232
0.00249	-42.04300
0.00252	-45.05998
0.00254	-59.42764
0.00256	-47.96357
0.00259	-52.35646
0.00261	-55.04044
0.00263	-53.65882
0.00265	-53.65882
0.00268	-49.72132
0.0027	-43.57980
0.00272	-46.06525
0.00274	-59.93872
0.00277	-52.69273
0.00279	-90.30900
0.00281	-47.70232
0.00283	-54.89196
0.00286	-53.53202
0.00288	-48.65329
0.0029	-59.93872
0.00293	-58.05332
0.00295	-56.32960
0.00297	-43.11229
0.00299	-40.94205
0.00302	-54.60240
0.00304	-60.76657
0.00306	-53.40704
0.00308	-46.61517
0.00311	-41.27327
0.00313	-46.61517
0.00315	-47.57459
0.00317	-44.91874
0.0032	-63.46055
0.00322	-40.15188
0.00324	-38.48771
0.00327	-49.88521
0.00329	-48.09720
0.00331	-55.98893
0.00333	-48.87136
0.00336	-46.11870
0.00338	-65.20355
0.0034	-48.58180
0.00342	-55.66112
0.00345	-57.84401
0.00347	-62.70477
0.00349	-76.32960
0.00351	-55.66112
0.00354	-46.44651
0.00356	-44.15908
0.00358	-58.48771
0.00361	-37.26407
0.00363	-38.89814
0.00365	-48.09720
0.00367	-49.80288
0.0037	-49.72132
0.00372	-40.37041
0.00374	-36.05600
0.00376	-37.55920
0.00379	-43.42115
0.00381	-45.75126
0.00383	-42.81403
0.00385	-37.30285
0.00388	-36.77513
0.0039	-39.50241
0.00392	-43.07444
0.00395	-47.89752
0.00397	-41.49082
0.00399	-38.94496
0.00401	-40.42591
0.00404	-44.96556
0.00406	-78.26780
0.00408	-51.72062
0.0041	-54.46116
0.00413	-47.96357
0.00415	-43.30404
0.00417	-43.53987
0.0042	-45.90684
0.00422	-45.80281
0.00424	-61.68172
0.00426	-62.70477
0.00429	-54.60240
0.00431	-45.20355
0.00433	-42.07660
0.00435	-39.18295
0.00438	-43.50012
0.0044	-43.53987
0.00442	-37.84401
0.00444	-34.34981
0.00447	-36.02240
0.00449	-47.51142
0.00451	-45.95932
0.00454	-36.46970
0.00456	-32.24720
0.00458	-31.53860
0.0046	-31.57872
0.00463	-31.46884
0.00465	-35.32974
0.00467	-42.77746
0.00469	-49.09504
0.00472	-35.08548
0.00474	-32.93611
0.00476	-30.93001
0.00478	-28.76891
0.00481	-28.89347
0.00483	-30.28298
0.00485	-32.92436
0.00488	-39.20711
0.0049	-47.63822
0.00492	-45.20355
0.00494	-34.53150
0.00497	-29.91007
0.00499	-26.98632
0.00501	-26.00683
0.00503	-26.42426
0.00506	-28.10394
0.00508	-29.91007
0.0051	-31.19524
0.00512	-32.53418
0.00515	-33.25940
0.00517	-32.46711
0.00519	-29.77833
0.00522	-27.47373
0.00524	-27.00411
0.00526	-28.77619
0.00528	-32.79620
0.00531	-38.85157
0.00533	-49.96833
0.00535	-46.22660
0.00537	-36.70229
0.0054	-33.07831
0.00542	-34.29466
0.00544	-41.90988
0.00546	-53.04254
0.00549	-37.70044
0.00551	-35.67722
0.00553	-32.21469
0.00556	-28.15124
0.00558	-26.42426
0.0056	-26.20491
0.00562	-28.03682
0.00565	-31.42922
