0.0	-43.15030
2e-05	-45.39875
5e-05	-51.51861
7e-05	-74.74597
9e-05	-50.93934
0.00011	-46.44651
0.00014	-44.07392
0.00016	-42.81403
0.00018	-39.99152
0.0002	-38.96847
0.00023	-39.32893
0.00025	-40.94205
0.00027	-43.66023
0.00029	-55.04044
0.00032	-55.82348
0.00034	-50.05225
0.00036	-52.24720
0.00039	-56.15760
0.00041	-53.78750
0.00043	-51.12817
0.00045	-52.24720
0.00048	-90.30900
0.0005	-45.80281
0.00052	-40.15188
0.00054	-38.87482
0.00057	-38.85157
0.00059	-39.03938
0.00061	-39.65391
0.00063	-41.06104
0.00066	-44.20197
0.00068	-46.50236
0.0007	-48.51090
0.00073	-47.76690
0.00075	-48.09720
0.00077	-52.92436
0.00079	-73.40704
0.00082	-52.35646
0.00084	-53.04254
0.00086	-62.00953
0.00088	-46.01212
0.00091	-40.70886
0.00093	-38.46546
0.00095	-38.33319
0.00098	-38.71333
0.001	-39.86011
0.00102	-41.77877
0.00104	-46.22660
0.00107	-54.74597
0.00109	-61.06104
0.00111	-56.15760
0.00113	-54.74597
0.00116	-78.26780
0.00118	-48.72537
0.0012	-43.86461
0.00122	-41.00134
0.00125	-40.01804
0.00127	-40.88316
0.00129	-41.36584
0.00132	-41.21210
0.00134	-40.91256
0.00136	-39.86011
0.00138	-39.13483
0.00141	-38.94496
0.00143	-38.39907
0.00145	-37.65985
0.00147	-36.63006
0.0015	-36.59416
0.00152	-36.03919
0.00154	-36.50508
0.00156	-36.34699
0.00159	-36.59416
0.00161	-37.28344
0.00163	-38.48771
0.00166	-39.96508
0.00168	-41.18168
0.0017	-40.79557
0.00172	-42.31552
0.00175	-47.08164
0.00177	-65.70002
0.00179	-48.58180
0.00181	-42.28099
0.00184	-40.09810
0.00186	-38.42115
0.00188	-35.70951
0.0019	-33.98417
0.00193	-31.99045
0.00195	-30.20539
0.00197	-29.48904
0.002	-29.74571
0.00202	-30.52000
0.00204	-31.18563
0.00206	-31.49867
0.00209	-31.65952
0.00211	-31.23380
0.00213	-30.54674
0.00215	-29.95998
0.00218	-29.70510
0.0022	-29.18615
0.00222	-28.49678
0.00224	-27.88437
0.00227	-27.51771
0.00229	-27.58093
0.00231	-28.02345
0.00234	-28.49678
0.00236	-28.52503
0.00238	-28.45459
0.0024	-28.08375
0.00243	-27.33078
0.00245	-26.55858
0.00247	-25.77700
0.00249	-25.32503
0.00252	-24.89077
0.00254	-24.41086
0.00256	-24.04009
0.00259	-23.59583
0.00261	-23.18848
0.00263	-23.07444
0.00265	-23.20763
0.00268	-23.53589
0.0027	-24.24076
0.00272	-25.20838
0.00274	-26.17788
0.00277	-27.08763
0.00279	-28.33612
0.00281	-29.47325
0.00283	-31.08058
0.00286	-32.92436
0.00288	-35.97224
0.0029	-41.42810
0.00293	-62.35020
0.00295	-42.21232
0.00297	-36.22599
0.00299	-34.43319
0.00302	-33.03065
0.00304	-32.13930
0.00306	-32.23635
0.00308	-32.83097
0.00311	-33.00692
0.00313	-32.71561
0.00315	-32.16077
0.00317	-31.46884
0.0032	-30.34381
0.00322	-29.60841
0.00324	-28.96014
0.00327	-28.67485
0.00329	-28.62462
0.00331	-28.88609
0.00333	-29.18615
0.00336	-29.20908
0.00338	-29.33240
0.0034	-29.47325
0.00342	-29.27823
0.00345	-28.87136
0.00347	-28.48974
0.00349	-28.19880
0.00351	-27.89752
0.00354	-27.68304
0.00356	-27.37404
0.00358	-27.15986
0.00361	-27.06967
0.00363	-26.83362
0.00365	-26.84527
0.00367	-26.92727
0.0037	-26.94494
0.00372	-27.17802
0.00374	-27.33695
0.00376	-27.24490
0.00379	-27.81240
0.00381	-28.33612
0.00383	-28.86400
0.00385	-29.87694
0.00388	-31.14728
0.0039	-33.23503
0.00392	-35.45450
0.00395	-39.11087
0.00397	-44.87217
0.00399	-53.40704
0.00401	-63.86461
0.00404	-73.40704
0.00406	-56.86704
0.00408	-67.38644
0.0041	-55.19150
0.00413	-51.22415
0.00415	-46.44651
0.00417	-43.46055
0.0042	-42.11034
0.00422	-41.97619
0.00424	-42.41997
0.00426	-45.15543
0.00429	-51.22415
0.00431	-66.22660
0.00433	-51.61903
0.00435	-44.73393
0.00438	-41.30402
0.0044	-40.62300
0.00442	-41.30402
0.00444	-41.49082
0.00447	-43.86461
