0.00000	-54.18540
0.00002	-51.92744
0.00005	-50.75453
0.00007	-48.58180
0.00009	-46.67213
0.00011	-46.90376
0.00014	-46.67213
0.00016	-44.46388
0.00018	-49.72132
0.00020	-52.57918
0.00023	-45.39875
0.00025	-42.85076
0.00027	-41.30402
0.00029	-40.97165
0.00032	-41.24263
0.00034	-40.68015
0.00036	-39.45249
0.00039	-40.26046
0.00041	-41.39691
0.00043	-39.30443
0.00045	-35.61300
0.00048	-33.27161
0.00050	-32.83097
0.00052	-33.86564
0.00054	-38.28954
0.00057	-68.72537
0.00059	-36.66610
0.00061	-31.26284
0.00063	-27.97684
0.00066	-26.19409
0.00068	-26.29746
0.00070	-26.62085
0.00073	-26.74097
0.00075	-26.88032
0.00077	-26.44094
0.00079	-25.78216
0.00082	-25.78216
0.00084	-26.15093
0.00086	-27.25101
0.00088	-29.51279
0.00091	-33.28383
0.00093	-39.55262
0.00095	-62.35020
0.00098	-43.66023
0.00100	-38.94496
0.00102	-37.82336
0.00104	-37.96899
0.00107	-37.86472
0.00109	-38.03216
0.00111	-39.60312
0.00113	-42.77746
0.00116	-44.55296
0.00118	-46.17248
0.00120	-47.51142
0.00122	-50.48448
0.00125	-55.98893
0.00127	-54.60240
0.00129	-55.82348
0.00132	-69.48114
0.00134	-84.28840
0.00136	-76.32960
0.00138	-59.67942
0.00141	-59.93872
0.00143	-64.73393
0.00145	-68.03013
0.00147	-65.70002
0.00150	-68.03013
0.00152	-68.72537
0.00154	-62.70477
0.00156	-71.22415
0.00159	-63.86461
0.00161	-56.68417
0.00163	-61.68172
0.00166	-78.26780
0.00168	-60.48176
0.00170	-53.91812
0.00172	-51.82341
0.00175	-48.58180
0.00177	-46.33586
0.00179	-48.51090
0.00181	-51.92744
0.00184	-56.50508
0.00186	-68.72537
0.00188	-65.20355
0.00190	-52.03272
0.00193	-50.22257
0.00195	-47.51142
0.00197	-45.64908
0.00200	-46.72946
0.00202	-47.08164
0.00204	-47.26323
0.00206	-48.03013
0.00209	-52.92436
0.00211	-71.22415
0.00213	-51.41935
0.00215	-45.44824
0.00218	-44.41967
0.00220	-42.24659
0.00222	-40.26046
0.00224	-41.61762
0.00227	-45.54808
0.00229	-47.89752
0.00231	-55.34524
0.00234	-65.20355
0.00236	-51.51861
0.00238	-45.75126
0.00240	-45.30060
0.00243	-44.46388
0.00245	-43.74141
0.00247	-45.34953
0.00249	-46.22660
0.00252	-44.96556
0.00254	-46.84527
0.00256	-57.05384
0.00259	-84.28840
0.00261	-58.48771
0.00263	-47.44870
0.00265	-45.15543
0.00268	-43.03676
0.00270	-41.97619
0.00272	-42.52568
0.00274	-43.70072
0.00277	-47.26323
0.00279	-55.98893
0.00281	-63.86461
0.00283	-50.22257
0.00286	-45.64908
0.00288	-44.73393
0.00290	-43.26535
0.00293	-43.82335
0.00295	-46.72946
0.00297	-46.72946
0.00299	-45.75126
0.00302	-50.39629
0.00304	-73.40704
0.00306	-54.18540
0.00308	-50.30900
0.00311	-47.76690
0.00313	-45.44824
0.00315	-44.07392
0.00317	-43.66023
0.00320	-44.82584
0.00322	-48.23292
0.00324	-53.78750
0.00327	-54.32219
0.00329	-60.48176
0.00331	-59.67942
0.00333	-51.82341
0.00336	-50.66357
0.00338	-51.51861
0.00340	-52.92436
0.00342	-67.38644
0.00345	-58.26780
0.00347	-56.86704
0.00349	-60.48176
0.00351	-56.86704
0.00354	-51.92744
0.00356	-49.64052
0.00358	-50.22257
0.00361	-47.96357
