Closest_Freq	Amplitude
66.99990879115317	17.644655612301406
146.49980056573042	16.3758411609556
194.99973454141596	48.3575496207151
261.9996433325691	17.24591822863017
389.9994690828319	22.647997681042067
389.9994690828319	22.647997681042067
493.49932818558335	31.407438870032944
493.49932818558335	31.407438870032944
493.49932818558335	31.407438870032944
739.9989926187066	20.50366469225376
