Closest_Freq	Amplitude
109.49985046818702	92.73931675255736
219.4997002535804	45.42090742309793
328.4995514045611	31.076526838071054
437.49940255554174	18.21067878600148
546.9992530237288	27.886288142088286
656.4991034919158	33.858594543385365
765.4989546428964	42.802842990355366
874.9988051110835	33.01224309084311
984.9986548964768	40.255719531127454
1095.9985033162827	16.482424828317274
