Closest_Freq	Amplitude
55.999923982521665	16.33656784087001
95.49987036305032	18.368311012870155
150.9997950242995	17.41088008647103
247.49966402989483	27.591781372184084
291.9996036231487	16.852038333856388
342.49953507167265	16.594869057870717
393.4994658414692	16.027430241097473
492.9993307746996	15.37325420514816
494.4993287385172	14.907555534016396
494.4993287385172	14.907555534016396
