Closest_Freq	Amplitude
37.49994866448966	14.448351390455302
37.49994866448966	14.448351390455302
143.99980287164027	11.384786820447651
146.99979876479946	11.99408365445542
194.9997330553462	21.650825050307542
247.4996611856317	16.098106407367144
247.4996611856317	16.098106407367144
338.9995359269865	12.894385075361752
338.9995359269865	12.894385075361752
365.49949964989247	10.780987946780662
