Closest_Freq	Amplitude
109.9998500411126	86.86668146028305
219.49970076385648	55.60093566552866
328.9995514866004	46.801694829852096
440.9993988011877	30.707460255958697
550.9992488423004	26.3932164689092
660.4990995650443	21.79565073919315
767.4989536959448	47.98844964283399
877.4988037370573	46.11094219299007
987.4986537781699	23.37672406636401
1098.9985017743886	23.353975280463057
