0.00000	-50.39629
0.00002	-54.32219
0.00005	-73.40704
0.00007	-51.32120
0.00009	-50.39629
0.00011	-47.20228
0.00014	-46.61517
0.00016	-46.72946
0.00018	-48.03013
0.00020	-48.94528
0.00023	-53.78750
0.00025	-60.76657
0.00027	-69.48114
0.00029	-66.22660
0.00032	-56.32960
0.00034	-57.24475
0.00036	-56.15760
0.00039	-56.50508
0.00041	-76.32960
0.00043	[-inf]
0.00045	-61.36584
0.00048	-53.65882
0.00050	-51.82341
0.00052	-50.75453
0.00054	-49.96833
0.00057	-47.83197
0.00059	-47.96357
0.00061	-48.37080
0.00063	-48.37080
0.00066	-49.56047
0.00068	-51.61903
0.00070	-52.03272
0.00073	-55.66112
0.00075	-56.32960
0.00077	-58.48771
0.00079	-61.68172
0.00082	-67.38644
0.00084	-65.70002
0.00086	-84.28840
0.00088	-76.32960
0.00091	-59.93872
0.00093	-54.89196
0.00095	-52.35646
0.00098	-49.88521
0.00100	-49.40254
0.00102	-47.02194
0.00104	-46.06525
0.00107	-45.70002
0.00109	-44.15908
0.00111	-43.90607
0.00113	-43.34290
0.00116	-43.38194
0.00118	-43.86461
0.00120	-43.66023
0.00122	-44.37569
0.00125	-43.74141
0.00127	-45.44824
0.00129	-47.14175
0.00132	-46.67213
0.00134	-47.51142
0.00136	-48.79806
0.00138	-49.48114
0.00141	-47.63822
0.00143	-46.90376
0.00145	-45.49801
0.00147	-46.61517
0.00150	-44.73393
0.00152	-44.46388
0.00154	-44.73393
0.00156	-44.96556
0.00159	-44.50831
0.00161	-45.49801
0.00163	-46.33586
0.00166	-47.44870
0.00168	-51.22415
0.00170	-55.50174
0.00172	-60.48176
0.00175	-71.22415
0.00177	-62.70477
0.00179	-54.18540
0.00181	-53.16235
0.00184	-50.05225
0.00186	-49.96833
0.00188	-49.09504
0.00190	-50.93934
0.00193	-52.80777
0.00195	-54.18540
0.00197	-53.53202
0.00200	-63.46055
0.00202	-61.68172
0.00204	-58.05332
0.00206	-57.24475
0.00209	-53.04254
0.00211	-53.16235
0.00213	-50.30900
0.00215	-47.96357
0.00218	-46.84527
0.00220	-46.61517
0.00222	-46.06525
0.00224	-46.01212
0.00227	-45.95932
0.00229	-46.72946
0.00231	-47.20228
0.00234	-47.76690
0.00236	-48.72537
0.00238	-50.57356
0.00240	-50.39629
0.00243	-49.72132
0.00245	-48.87136
0.00247	-49.24743
0.00249	-47.96357
0.00252	-48.03013
0.00254	-48.03013
0.00256	-47.02194
0.00259	-47.89752
0.00261	-49.09504
0.00263	-49.88521
0.00265	-54.32219
0.00268	-58.71333
0.00270	-76.32960
0.00272	-61.06104
0.00274	-58.05332
0.00277	-63.07444
0.00279	-61.36584
0.00281	-55.98893
0.00283	-62.00953
0.00286	-80.76657
0.00288	-84.28840
